time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,drag_x,drag_y,drag_z,density,pressure,temperature,latitude,longitude,altitude
73249.0,4941200.905092895,-3658503.233185545,-4038684.149499389,5476.626064535427,2909.232954640386,3889.743253810148,0.9710906870178405,-0.0001323617327853378,-0.1911227789704973,0.1430207797006597,-4.44694407014338e-07,-9.580287054085551e-07,-2.735052933226471e-06,4.029429217774662e-15,7.91662910087682e-09,1003.192845432543,-33.300553463330424,17.443709274692157,985023.5148575706
73270.0,5055111.509617622,-3596606.737439971,-3956112.383670131,5371.617026454652,2985.445251397468,3973.934183484164,0.9710422045480355,-0.0001324970106361961,-0.1912809615855409,0.1431384405599845,-4.053923347252617e-07,-9.690806748553508e-07,-2.763428122672931e-06,4.019184399933677e-15,7.908815605183432e-09,1005.582018354785,-32.52444703920358,18.441442064941885,987026.7457175851
73292.0,5172054.515809802,-3530062.086693678,-3867733.39485035,5259.150921065416,3063.814601566684,4060.183644767509,0.9709913704622237,-0.0001326387244320669,-0.1914466682499668,0.1432616979895482,-3.658185702904775e-07,-9.799594794578497e-07,-2.791166738871613e-06,4.009483438220947e-15,7.902344083916885e-09,1008.120117432528,-31.70199005469622,19.466028679318033,989084.772885521
73310.0,5268459.689821232,-3472781.680799237,-3791961.895262773,5162.672698583616,3128.525806668883,4131.140289145861,0.9709485896200194,-0.0001327578882075187,-0.1915860057877115,0.1433653412668119,-3.346788667692791e-07,-9.88317761482582e-07,-2.812322590289267e-06,4.002312478063244e-15,7.898320156834366e-09,1010.221736122249,-31.003297230991716,20.313925574110105,990783.4198576398
73330.0,5370654.251331954,-3409521.889193142,-3708585.551371228,5056.455083301552,3197.235243375218,4206.207642764901,0.970902305123706,-0.0001328867091336254,-0.1917366340697615,0.1434773828942903,-3.014086875380504e-07,-9.970219177464759e-07,-2.834178021123444e-06,3.995134740803609e-15,7.89515678800234e-09,1012.581421841555,-30.24102371330307,21.212684185875894,992584.276157679
73349.0,5468229.395708284,-3346532.555157835,-3625864.001797402,4951.016080255122,3262.954906417914,4277.730404112245,0.9708571427928948,-0.0001330123047534618,-0.1918834897433908,0.1435866183167559,-2.711183022067142e-07,-1.004713686087919e-06,-2.853307910797682e-06,3.989069668299591e-15,7.89339610023004e-09,1014.84537938415,-29.49119475012048,22.075983737075745,994303.9737915564
73370.0,5566152.62552057,-3280610.423269598,-3539590.22691004,4840.993016031496,3329.032174582815,4349.352019581272,0.9708107866123161,-0.0001331411158633292,-0.1920341038632711,0.1436986493466436,-2.391552216858271e-07,-1.012550717559442e-06,-2.872574687342527e-06,3.983202042078142e-15,7.892825633393571e-09,1017.370879550281,-28.715680994985476,22.94020795117409,996031.8836212279
73391.0,5666583.00115186,-3209985.048456155,-3447480.89202492,4723.467122723941,3396.94033632178,4422.635609875409,0.970762073562126,-0.000133276362171665,-0.192192240962544,0.1438162761462292,-2.088085446951934e-07,-1.019679977861921e-06,-2.889844995156676e-06,3.978193349209309e-15,7.893663151399355e-09,1019.918653687692,-27.89469664730603,23.83642910808928,997805.2913028048
73413.0,5769125.324437796,-3134484.801440945,-3349357.891487492,4598.201690858657,3466.435138764763,4497.269752219358,0.9707109979282945,-0.0001334180428885356,-0.1923578999034964,0.1439394978641962,-1.78777952007594e-07,-1.026378923896548e-06,-2.905769399769374e-06,3.973847595658527e-15,7.896011255383385e-09,1022.609274688481,-27.027639241670865,24.758891658804924,999617.3598148022
73433.0,5862176.192662549,-3062772.758450704,-3256468.587984353,4479.556724656973,3529.649197794569,4564.81813016053,0.9706633652024369,-0.0001335500581246734,-0.1925122560851444,0.1440543122411495,-1.530647523099637e-07,-1.031776684958011e-06,-2.918299158014554e-06,3.970681123214376e-15,7.899418603405262e-09,1025.072355575025,-26.21360790729419,25.606053779797847,1001263.8550350415
73452.0,5946228.756930645,-2995162.845355214,-3169155.39089901,4367.981466216552,3586.886318435326,4625.679171888575,0.9706191837555046,-0.0001336724090257236,-0.1926553111605123,0.1441607205140551,-1.300570926352309e-07,-1.03628715517844e-06,-2.928468106070301e-06,3.968351789107801e-15,7.903751009143189e-09,1027.425597803873,-25.454161133953264,26.377332646084604,1002749.5747828027
73473.0,6038767.749250046,-2917362.930166462,-3068981.405188215,4239.910812391046,3650.065921928642,4692.502989108094,0.9705691494652291,-0.0001338108532901057,-0.1928171814325843,0.1442811240093152,-1.062584570060735e-07,-1.040565623088804e-06,-2.937724590477704e-06,3.966533257461008e-15,7.909751988473438e-09,1030.039727253099,-24.5893072156787,27.23890158136499,1004389.4311475474
73494.0,6122360.449865269,-2843786.786172734,-2974526.284487936,4119.093252412915,3707.299659766858,4752.690063980008,0.970522568294468,-0.0001339396334624059,-0.1929677509513234,0.1443931216646839,-8.419432470220281e-08,-1.044095327746476e-06,-2.944883124420917e-06,3.965495073108415e-15,7.916996134627269e-09,1032.665667094775,-23.779837558307225,28.022127288052875,1005871.1104637524
73514.0,6205519.353231743,-2767199.44653641,-2876481.154071512,3993.624964446687,3764.4049831979,4812.38526731277,0.9704747849400437,-0.0001340716279423718,-0.1931220772212044,0.1445079136592251,-6.481362265416088e-08,-1.046755256689736e-06,-2.949737235775274e-06,3.965220003686055e-15,7.92502390918943e-09,1035.175647751214,-22.94544040973414,28.81974008351939,1007347.1760261934
73533.0,6278342.544234921,-2697091.611977533,-2786967.018009704,3879.022272617092,3814.56526991073,4864.501871939795,0.970431630655593,-0.0001341907403918662,-0.1932613407584747,0.1446115015626655,-4.789441901143291e-08,-1.048643856358793e-06,-2.952564613224917e-06,3.965594023729852e-15,7.933647350195075e-09,1037.566700078181,-22.188582293978463,29.525958436116262,1008639.1121533653
73553.0,6356549.116053916,-2618336.62241071,-2686669.685005254,3750.556508913977,3868.609070484022,4920.291548305429,0.9703837747867474,-0.0001343227248492519,-0.1934156525926418,0.1447262827553839,-3.16726511235011e-08,-1.049956191649345e-06,-2.953654723130336e-06,3.96664732834822e-15,7.943751580519711e-09,1040.088835462335,-21.345844976564717,30.3027738525829,1010029.5575474547
73574.0,6433913.80144788,-2536528.721122601,-2582761.680943153,3617.402312428216,3922.270406750175,4975.280405413856,0.9703347121820317,-0.000134457922969312,-0.1935737202530397,0.1448438575952689,-1.641075871675667e-08,-1.05058486572927e-06,-2.952710347857562e-06,3.96847189235489e-15,7.955470286264676e-09,1042.740996484127,-20.47837093246968,31.085851404882316,1011403.582715434
73596.0,6511948.949904177,-2449637.997269399,-2472694.005846541,3476.284642838175,3976.622242958499,5030.523460848091,0.9702832703671143,-0.0001345995531509935,-0.1937393063874328,0.1449670248338374,-2.387796763149865e-09,-1.050417143438258e-06,-2.94942016648857e-06,3.971162820760863e-15,7.968939003564398e-09,1045.521631883711,-19.56531432106484,31.895361897065946,1012794.4913420742
73613.0,6571792.343530182,-2379678.795585846,-2384288.055274831,3362.887338765723,4018.476152185153,5072.720583020935,0.9702423195843375,-0.0001347121992815738,-0.1938710157540398,0.1450649936777457,7.61279513971379e-09,-1.059985608350719e-06,-2.960640036860062e-06,3.973782325426132e-15,7.980164942098271e-09,1047.670431344828,-18.83607402782702,32.5338484131441,1013859.870516777
73634.0,6639360.319490824,-2296810.956927788,-2279807.541967884,3228.81171230996,4065.93548905589,5120.170684405922,0.970194315946835,-0.0001348440134954808,-0.1940252881489137,0.1451797461090072,2.087009760878053e-08,-1.075158608683008e-06,-2.978569735612473e-06,3.977661575827716e-15,7.994997518352427e-09,1050.323314961347,-17.97869392331458,33.26920540952959,1015065.8304882776
73654.0,6702616.440758174,-2215042.447512895,-2176958.000695583,3096.765752206339,4110.586809698278,5164.3849780058,0.9701474527411164,-0.0001349722750159761,-0.1941757693826182,0.1452916801027386,3.448255835681014e-08,-1.088896950579999e-06,-2.9936037318488e-06,3.982011147063058e-15,8.01009696374629e-09,1052.846675777414,-17.139160199011148,33.98072879627165,1016193.4002703754
73673.0,6758769.479167713,-2138626.159932797,-2081053.095858234,2973.579200383373,4150.4271158108,5203.445806708603,0.9701040807948298,-0.0001350904547381822,-0.1943149288094208,0.1453951946165249,4.829295039402912e-08,-1.101288039879643e-06,-3.006018577835723e-06,3.986730010132724e-15,8.025304141630667e-09,1055.239467188385,-16.360057505254193,34.630199529414206,1017197.9340201113
73692.0,6815480.667063341,-2057296.055961749,-1979200.284757088,2842.69257527064,4190.884768488734,5242.691630638851,0.9700583433273615,-0.0001352143753204948,-0.1944615622102804,0.145504271692569,6.294663260862809e-08,-1.113020426876228e-06,-3.01659455265719e-06,3.992016200639128e-15,8.041336823756446e-09,1057.626559583795,-15.536364650109855,35.3125821004984,1018213.5949756159
73708.0,6860099.37069714,-1989984.397185684,-1895069.702043346,2734.5329569173,4222.893592779966,5273.407399871444,0.9700208013631635,-0.0001353154414415192,-0.1945818320598522,0.1455937404036623,7.593103033651559e-08,-1.122378747812294e-06,-3.024061565728665e-06,3.996904882717983e-15,8.055467841112983e-09,1059.631313978399,-14.858726521428263,35.86606649140491,1019012.8858131515
73725.0,6905604.49618182,-1917914.43339554,-1805154.754558779,2618.889474675279,4255.722258720095,5304.567791316416,0.9699809016863769,-0.0001354221107957537,-0.1947095671430802,0.1456887658245818,9.036288187648701e-08,-1.131789491091887e-06,-3.030542337893867e-06,4.002534508382379e-15,8.071103224363134e-09,1061.754962630652,-14.137073933542695,36.44974784615764,1019828.9737633402
73739.0,6942858.931185644,-1856009.158940118,-1728053.020148644,2519.686295139908,4282.755266809711,5329.938488015858,0.969946862060354,-0.0001355124339084377,-0.1948184701267914,0.1457697846369729,1.027328764605712e-07,-1.139120849792128e-06,-3.034748234704768e-06,4.00750588265859e-15,8.084453359917582e-09,1063.498227257185,-13.520267850380352,36.94628609216849,1020496.9645436993
73752.0,6975034.401491182,-1800179.967862186,-1658621.157223004,2430.320301208011,4306.230749887645,5351.736854908606,0.9699163390794178,-0.0001355928414398195,-0.1949160661417584,0.1458423942520928,1.146059979518491e-07,-1.145585000139432e-06,-3.037733866145809e-06,4.012392121098107e-15,8.09722831806698e-09,1065.111922024098,-12.966321653445982,37.38705865614887,1021075.2811281309
73767.0,7009549.511966425,-1737555.099916042,-1580851.237284909,2330.186876051496,4331.56175449333,5374.989336407103,0.9698822902625653,-0.0001356818312447521,-0.1950248731846966,0.1459233479083282,1.287619814016898e-07,-1.152627093347043e-06,-3.040073012715231e-06,4.018351896152717e-15,8.112415952553174e-09,1066.967260827766,-12.347456614201425,37.87391928666085,1021697.2561020125
73786.0,7052571.180249028,-1654950.655205227,-1478450.096806711,2198.281431201487,4363.383197035952,5403.755789662769,0.9698376705516067,-0.0001357972273302079,-0.1951673606352997,0.1460293658165957,1.473830793374521e-07,-1.160897294994197e-06,-3.041327170290051e-06,4.026393909521532e-15,8.132332257837088e-09,1069.30619603604,-11.535025871644482,38.51057100979177,1022472.5679068528
73806.0,7094110.536864754,-1569559.232004414,-1372805.159399883,2062.127804747771,4394.415731769414,5431.263317657506,0.9697918749223272,-0.0001359141013180809,-0.1953134850497908,0.1461380970852549,1.678010086064412e-07,-1.168806035329762e-06,-3.040574537530771e-06,4.035451688075502e-15,8.154103206540083e-09,1071.753391864086,-10.699566623074686,39.15743842565351,1023221.6965479711
73826.0,7134911.094467157,-1479154.667775653,-1261186.779627171,1918.197626678073,4425.253936740836,5457.972178874644,0.9697437325451865,-0.0001360351148609588,-0.1954669683190526,0.1462523127336313,1.890373479793297e-07,-1.175884504729755e-06,-3.037686829055396e-06,4.045113988168678e-15,8.176686297101255e-09,1074.183822207694,-9.819611569489759,39.8372840532023,1023960.9160738215
73843.0,7166501.726556799,-1403718.058770826,-1168225.437356637,1798.263167246646,4449.429536685184,5478.395128366449,0.9697038137080697,-0.0001361339140668654,-0.1955941336105986,0.1463469509238306,2.077164506821452e-07,-1.18123879138353e-06,-3.033547727689856e-06,4.053799458344838e-15,8.196508262446913e-09,1076.235305844979,-9.088718153087463,40.39612487567976,1024533.9264821196
73863.0,7200220.803458125,-1316696.20490044,-1061183.679910854,1660.091559558473,4475.591654070106,5499.887729773498,0.9696580320584759,-0.0001362453892599752,-0.1957398633503884,0.1464554136836495,2.304122008283046e-07,-1.186747493666877e-06,-3.026690160529827e-06,4.064568894905374e-15,8.220547926534097e-09,1078.630391404195,-8.24914883261398,41.03179517509057,1025146.2476792289
73882.0,7231241.450897001,-1229180.907628031,-953743.2570577533,1521.327409630152,4500.071058078135,5519.309758302924,0.9696122616168872,-0.0001363547670721525,-0.1958854376692006,0.1465637705529857,2.526751405961739e-07,-1.191178046567718e-06,-3.018178368446195e-06,4.075344570557403e-15,8.244084106684545e-09,1080.885618566986,-7.408429735939849,41.668477615048054,1025713.1095663952
73903.0,7261614.908268706,-1134419.043440221,-837638.3212473043,1371.283066830787,4524.540551784388,5537.900909054367,0.9695629866579071,-0.0001364700745096264,-0.1960420243678272,0.1466803359713972,2.780543921587992e-07,-1.195158796965246e-06,-3.006517892065014e-06,4.08788590712332e-15,8.270906839484929e-09,1083.35494702523,-6.501899366900709,42.34872630668131,1026269.4691576669
73925.0,7289439.908963176,-1036890.230500778,-718391.1212959597,1217.079009040586,4547.549477269141,5554.430149816279,0.9695125600341191,-0.0001365853155099667,-0.1962021271622506,0.1467995319391322,3.054859631917999e-07,-1.198293738480651e-06,-2.991787347950996e-06,4.101760992709995e-15,8.299955720120206e-09,1085.915641369201,-5.572718140248353,43.040106220011346,1026780.8388495734
73946.0,7313945.533497932,-938889.2686554276,-598815.9955917279,1062.348037571369,4568.483709907418,5568.421218606351,0.9694621593188588,-0.0001366975735574116,-0.1963620024952628,0.1469185724768643,3.324490772315372e-07,-1.200293685960902e-06,-2.975345893469119e-06,4.115728220626535e-15,8.328616146820967e-09,1088.334539107856,-4.642620677898176,43.733085753433365,1027235.7979688095
73968.0,7335569.346146256,-838166.519131892,-476177.2252197707,903.5429794353847,4587.745508018814,5580.101270876123,0.9694106177028121,-0.0001368092125375277,-0.1965253467621519,0.1470402109911015,3.614821768350634e-07,-1.201344909800159e-06,-2.955649555422822e-06,4.131136404111026e-15,8.359640286160219e-09,1090.841430479587,-3.690113712955951,44.43782528737132,1027638.0838457206
73987.0,7351814.066854498,-748554.1547918835,-367282.6902086562,762.4401277127832,4602.989062095575,5588.224702959509,0.9693649628213293,-0.0001369053342126809,-0.1966699082451877,0.1471478756291159,3.871797797574364e-07,-1.201390233557339e-06,-2.936621721277881e-06,4.145095882405449e-15,8.387271673178174e-09,1092.983536660171,-2.8453242369342795,45.06306093806805,1027945.868891242
74009.0,7366833.644781616,-647117.9876567756,-244263.7651679067,602.9246718141911,4618.113968717109,5594.868330758884,0.9693134922127404,-0.0001370104723209666,-0.1968327419522868,0.1472691642470226,4.176283742866485e-07,-1.200441179418039e-06,-2.91227656724814e-06,4.162029964980905e-15,8.42025177095775e-09,1095.436597266926,-1.8917939335972629,45.76481050833529,1028234.0432513244
74030.0,7377893.987525237,-550004.0641322458,-126726.8747269764,450.4052871223786,4630.496113246969,5598.714932301434,0.9692644018481177,-0.0001371074651687055,-0.196987904660152,0.1473847547379191,4.473584134359654e-07,-1.198530528264411e-06,-2.886746840655372e-06,4.178979850836435e-15,8.452733565215403e-09,1097.7500908289,-0.9813254385882714,46.4337906727362,1028451.5920101199
74052.0,7385896.408109169,-450330.6928190909,-6334.741607369518,294.0639324641153,4641.087664027676,5600.126405122307,0.9692141875469151,-0.0001372032694762703,-0.1971464777456772,0.1475029021596169,4.791690029742257e-07,-1.195474790021614e-06,-2.857629854207301e-06,4.19757488905233e-15,8.487824219247108e-09,1100.143464421107,-0.04905038949825393,47.1161461585823,1028615.0989876548
74074.0,7390604.818850929,-348127.5480606089,116859.73595481,133.9576152348475,4649.738123288796,5598.925539958083,0.9691628561918358,-0.0001372975568206419,-0.1973084299979615,0.1476235847661319,5.116260238195561e-07,-1.191339731591877e-06,-2.826117774962264e-06,4.217042395253885e-15,8.524014215928002e-09,1102.504896854922,0.904878295881219,47.81645965887816,1028722.1958684837
74096.0,7391790.115381784,-245758.4724809709,239998.3615968537,-26.20702967063025,4656.171737235159,5595.049181780313,0.9691115799063105,-0.0001373879813133942,-0.1974700588693329,0.1477440444355695,5.446942726091865e-07,-1.186125543584719e-06,-2.792245079663825e-06,4.237397169375278e-15,8.561314961664884e-09,1104.83338503762,1.858613170503232,48.51717341723929,1028767.3983863303
74118.0,7389544.994855509,-145602.4628340395,360228.0430076891,-182.7180563129446,4660.315150080534,5588.678451451914,0.9690615256588966,-0.000137472560079741,-0.1976276916682247,0.1478615435968256,5.783376950882463e-07,-1.179833362718105e-06,-2.756048738087869e-06,4.258653659722228e-15,8.59973662034708e-09,1107.127892825069,2.7903239822805994,49.20069403977187,1028752.668241459
74138.0,7384103.400669158,-47711.32033793219,477503.3463767085,-335.5107060606514,4662.313376410552,5579.992801318635,0.9690126927458256,-0.000137551507987349,-0.197781341221478,0.1479760907771939,6.09390682042223e-07,-1.173179508427928e-06,-2.721159814899161e-06,4.278772110046739e-15,8.635645663173661e-09,1109.183425827377,3.69988279721262,49.875730479227215,1028680.3206397481
74159.0,7375698.616864133,47869.37957698898,591786.2922003672,-484.5294721762144,4662.311270398149,5569.17082055673,0.9689650798874772,-0.000137625054699504,-0.1979310219049266,0.1480876955917367,6.424439964974314e-07,-1.165238531091677e-06,-2.682529427666834e-06,4.300722454072198e-15,8.674361623990162e-09,1111.309667852832,4.587181417640695,50.53004709239765,1028556.2420964688
74185.0,7360644.962196155,169060.0244326081,736370.9410207303,-673.2424151505676,4659.53069644725,5552.118928747296,0.9689047785928986,-0.0001377132942543845,-0.1981204072998003,0.1482289285742018,6.839528928003783e-07,-1.154057518120717e-06,-2.631924496123529e-06,4.329088682825717e-15,8.723739848997915e-09,1113.895219220596,5.711458566171986,51.36530808401953,1028318.7331094583
74209.0,7342402.327379329,280830.2773506604,869399.9579461761,-847.0588998050472,4654.211960244221,5533.090244776768,0.9688492047769133,-0.0001377897394576269,-0.1982947636827513,0.1483589771909076,7.227910081975011e-07,-1.142418529183223e-06,-2.582549190121913e-06,4.356458694819557e-15,8.770745327933796e-09,1116.234276463522,6.747954139525897,52.13965675023238,1028026.548719707
74235.0,7317934.591697842,401732.7287941178,1012953.843079802,-1034.835363258377,4645.466666316433,5508.919228849333,0.9687891007857886,-0.0001378671314558456,-0.1984831373210337,0.1484995063645566,7.653681991369471e-07,-1.128391738793568e-06,-2.526253317349287e-06,4.387414017953719e-15,8.823218902913318e-09,1118.71489767375,7.869145234548831,52.98287352646838,1027623.6126702894
74259.0,7291628.140902801,510782.0451591072,1142125.551457653,-1203.99065748639,4634.900346287731,5483.906034880775,0.9687348697242866,-0.0001379322646171699,-0.1986529304521087,0.1486261968084681,8.050757076618938e-07,-1.114145956158166e-06,-2.471773695759852e-06,4.417209601468259e-15,8.873091770951616e-09,1120.953818966517,8.880787099869838,53.74743784305,1027188.2929643663
74281.0,7262720.900294624,614931.1323451826,1265217.405828174,-1365.359662080868,4622.417180937979,5457.148570020328,0.9686830327272253,-0.0001379903788891083,-0.1988150741097122,0.1487471995426814,8.417669280190981e-07,-1.10000311129488e-06,-2.419780031747195e-06,4.445566032303673e-15,8.920021150945453e-09,1122.961896315361,9.847616679170972,54.4881325624587,1026704.3910333607
74307.0,7225581.555668673,732593.1989210693,1403953.539976302,-1547.450946312427,4605.480202826669,5423.520169502515,0.9686243891795937,-0.0001380512965714552,-0.1989983276213202,0.1488839790985457,8.854276506112566e-07,-1.08196663769157e-06,-2.355886983670331e-06,4.48038169888716e-15,8.976978707960721e-09,1125.278795198086,10.94101458579795,55.32920722123129,1026080.988818272
74329.0,7188962.884557594,836024.9573086346,1525621.184170394,-1707.333287088429,4588.079421060174,5390.945528715311,0.9685727400925659,-0.0001381007627917146,-0.1991595659834467,0.1490043467655999,9.225709028246852e-07,-1.0656000889187e-06,-2.299829859725763e-06,4.510956922807989e-15,9.026437539462725e-09,1127.190215447782,11.903481963603133,56.08121501004209,1025461.6596301654
74354.0,7144068.76912292,950457.5322777191,1659909.694551367,-1884.019134429361,4566.055426789518,5351.580479866023,0.9685154592508575,-0.0001381511331738814,-0.1993382127809409,0.1491377317504377,9.64938053899963e-07,-1.045790437899219e-06,-2.234003498608341e-06,4.546957214239833e-15,9.084043389828644e-09,1129.306075787917,12.97009851404611,56.92168297916008,1024700.6627287548
74379.0,7095800.999536302,1062033.615116626,1790518.109431212,-2056.092301102495,4541.735583095539,5309.784262639936,0.968459435470371,-0.0001381959459374306,-0.1995127639762423,0.1492680801807638,1.007406042977783e-06,-1.024713504056665e-06,-2.166020339528761e-06,4.58430735901205e-15,9.143135104331442e-09,1131.360392747726,14.012253851238869,57.751331150675796,1023880.8188407738
74402.0,7044443.287649883,1170723.163237645,1917430.834617262,-2223.522762624621,4515.296488900942,5265.771884563229,0.9684046638285977,-0.0001382356343963317,-0.1996832472718769,0.1493954106553761,1.046502812947222e-06,-1.004224673973599e-06,-2.101669410276805e-06,4.61987335697309e-15,9.198804024077327e-09,1133.19443161682,15.029856552075689,58.57872592053063,1023005.3396922629
74424.0,6995033.523305776,1267527.449896517,2030197.624851942,-2372.486286726328,4489.423731996884,5223.782890450576,0.9683556901581646,-0.0001382677960894769,-0.1998355447810194,0.1495091745091063,1.083867648418519e-06,-9.836621407208946e-07,-2.038585948609991e-06,4.654981790143002e-15,9.253213766677888e-09,1134.897205563304,15.938466338614559,59.32177857631486,1022160.5030844044
74444.0,6946207.564919798,1357060.080642293,2134265.102517176,-2510.127603821169,4463.511112729216,5182.568125807234,0.9683102123967716,-0.0001382949677108348,-0.1999768538697288,0.1496147431204096,1.11776348384479e-06,-9.641679072842632e-07,-1.980013080275221e-06,4.687828976413072e-15,9.30365412813414e-09,1136.400380518129,16.78095476922556,60.021910676041415,1021327.0439858474
74465.0,6893311.370491962,1448273.956799005,2240056.178252258,-2650.222259026871,4435.111248514449,5138.178665536312,0.968263677542283,-0.0001383202014039539,-0.2001213315585677,0.1497226912496615,1.153234272301655e-06,-9.428966429146647e-07,-1.917334148025043e-06,4.723278092024361e-15,9.357608115051106e-09,1137.931709640938,17.641587802764946,60.74488439910498,1020420.0791337872
74487.0,6833363.309884661,1545492.40915494,2352550.294182093,-2799.393205274127,4402.575778556304,5088.147682080494,0.9682138278030303,-0.000138344504358124,-0.2002759714901229,0.1498382453030255,1.190210845179405e-06,-9.197531924215424e-07,-1.850466087948978e-06,4.761475207579544e-15,9.415208370146918e-09,1139.483117748552,18.561688966395316,61.53188447515703,1019391.9921943005
74507.0,6774560.037551268,1635417.851717928,2456360.115003306,-2937.23895330972,4370.351736063047,5039.314485880265,0.9681674610465468,-0.0001383647306308293,-0.2004196871181065,0.1499456476239468,1.223616189019501e-06,-8.979719895642773e-07,-1.788690433401003e-06,4.797145283382512e-15,9.468515944039393e-09,1140.845500761267,19.415576715617714,62.276091058872126,1018381.5889209146
74528.0,6712944.495496016,1724664.365930858,2559147.752171492,-3073.915118223048,4336.301483734289,4988.366223664326,0.9681211752580134,-0.0001383828006708874,-0.200563037376931,0.1500527870630303,1.25842753139211e-06,-8.743649428913421e-07,-1.72290381783017e-06,4.835571410765993e-15,9.52544152467411e-09,1142.225715876607,20.26589489307749,63.02507761728891,1017323.7741835825
74548.0,6648537.906834603,1813193.786994478,2660868.770854643,-3209.365071194615,4300.435040464561,4935.319121316417,0.968074970274643,-0.0001383988962894243,-0.2007060240024098,0.1501596640334517,1.291282972032064e-06,-8.512035393556105e-07,-1.659457423707301e-06,4.873096326903772e-15,9.5805484790513e-09,1143.491296270318,21.112427681462563,63.787690506167685,1016215.349745906
74569.0,6578022.469798043,1905231.734762093,2766360.485399215,-3350.046647526552,4260.884076520561,4877.453370782927,0.9680265975126527,-0.0001384138727315682,-0.2008555984282833,0.1502714741050102,1.325417262539272e-06,-8.261981078054136e-07,-1.592102205983338e-06,4.913474083229021e-15,9.639329542337344e-09,1144.767709631178,21.995943306937495,64.59810007670119,1015002.8372246586
74591.0,6506241.089557677,1994288.001114277,2868174.363432943,-3486.036494835841,4220.353597836896,4818.748550439395,0.9679794341456597,-0.0001384268443233722,-0.2010013151947621,0.1503804082952076,1.360719150866887e-06,-7.992798528125393e-07,-1.520841849718637e-06,4.956848147321303e-15,9.70189697803846e-09,1146.046059338741,22.85439755427775,65.39457537351551,1013766.8836525241
74611.0,6431619.167835822,2082473.558591358,2968732.975148369,-3620.564818524406,4177.962101722149,4757.908131545211,0.9679323531945745,-0.0001384384191092261,-0.2011466618475286,0.1504890723661146,1.392352616938616e-06,-7.741974389570152e-07,-1.455543380723971e-06,4.997231748153379e-15,9.759631458116813e-09,1147.154855837872,23.708128080161565,66.21097467733637,1012481.3414837448
74638.0,6333447.421375091,2192452.078074217,3093767.366388482,-3788.151112970838,4121.83657172766,4678.121564272878,0.9678730572324942,-0.0001384514229199835,-0.2013295553424122,0.1506258147206359,1.434275098774152e-06,-7.394656607847735e-07,-1.366789062327094e-06,5.053185555185809e-15,9.838825162430256e-09,1148.569344525607,24.778291659516675,67.25123602959886,1010788.3247425258
74661.0,6244667.083589168,2286671.213691212,3200541.648493023,-3931.553941860323,4070.769057995072,4606.185323413736,0.9678216952355957,-0.0001384616453552674,-0.2014878316051167,0.1507441566852216,1.46919387215803e-06,-7.091424894973996e-07,-1.290810280819465e-06,5.102146066766365e-15,9.907381319471196e-09,1149.697954662163,25.700223894970943,68.17251319560147,1009257.3849510504
74686.0,6144454.515046804,2387721.800392821,3314690.824121961,-4085.176153774216,4012.807941531997,4525.202702789596,0.9677659720314996,-0.0001384720879745113,-0.2016593958674048,0.1508724370513081,1.506226050927977e-06,-6.754758694398034e-07,-1.208036002698554e-06,5.156708081496622e-15,9.982992451527262e-09,1150.843198009179,26.694584136910375,69.19236834418574,1007530.4731408758
74710.0,6044661.992834294,2483336.95911436,3422334.793350536,-4230.360067255975,3954.786706845368,4444.761155288146,0.9677125777302822,-0.0001384819094519134,-0.2018236432929458,0.1509952473865825,1.540780607593679e-06,-6.425260393320353e-07,-1.1285855492664e-06,5.210394019777423e-15,1.005660047892208e-08,1151.860999822921,27.64110836880283,70.19047314589275,1005806.6599238236
74733.0,5945784.598526736,2573636.832859868,3523654.262684329,-4367.311825472428,3897.026547799089,4365.232665094375,0.9676614966238075,-0.0001384915709049143,-0.2019806422219973,0.1511126365974976,1.57289362362075e-06,-6.104314455736274e-07,-1.052646931036941e-06,5.26303133035171e-15,1.012803006395825e-08,1152.759742333972,28.540324460782113,71.16538557295202,1004100.0266073775
74757.0,5841531.56622901,2664502.788638643,3625259.155404843,-4504.958155983482,3835.858330519367,4281.548883563464,0.9676093908238489,-0.0001385021454382855,-0.2021406581083739,0.1512322781226584,1.605267656443007e-06,-5.764683476912238e-07,-9.738200577279993e-07,5.319181276878934e-15,1.020343648253166e-08,1153.615918851465,29.45065643955499,72.1788981375799,1002301.166625414
74779.0,5741024.88128154,2748243.782596796,3718571.247099687,-4631.660027721109,3776.647774910119,4201.019038323626,0.9675606859417746,-0.0001385131081408853,-0.2022901101277363,0.151344015998353,1.633845925975344e-06,-5.449730316565385e-07,-9.021171430566388e-07,5.371733753900316e-15,1.027328813441421e-08,1154.326059109227,30.294712720195914,73.14834966924151,1000565.8238824802
74804.0,5618684.594521989,2845501.417832077,3826531.922897128,-4778.622570753044,3704.280169967248,4103.169148303657,0.9675032139714999,-0.0001385279562160295,-0.202466317042956,0.1514757479858905,1.664950393779186e-06,-5.088403344797898e-07,-8.215093130534517e-07,5.432685364819145e-15,1.03534442826415e-08,1155.044602744896,31.28144072977546,74.3226097302786,998453.2665967755
