[bridge] Telemetry output: telemetry.csv
[bridge] Connected to Trick variable server on localhost:45485
[bridge] UDP output: 127.0.0.1:5005
[bridge] Subscribing to variables...
[bridge]   time
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.position[2]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[0]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[1]
[bridge]   vehicle.dyn_body.composite_body.state.trans.velocity[2]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.scalar
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[0]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[1]
[bridge]   vehicle.dyn_body.composite_body.state.rot.Q_parent_this.vector[2]
[bridge]   interactions.aero_drag.aero_force[0]
[bridge]   interactions.aero_drag.aero_force[1]
[bridge]   interactions.aero_drag.aero_force[2]
[bridge]   vehicle.atmos_state.density
[bridge]   vehicle.atmos_state.pressure
[bridge]   vehicle.atmos_state.temperature
[bridge] Waiting for Trick data...

==========================================
[bridge] First raw Trick message:
0	0 {s}	0	0	0	0	0	0	1
==========================================

[bridge] WARNING: expected 16 telemetry values after simulation time, got 7
[bridge] Raw message:
0	0 {s}	0	0	0	0	0	0	1
[bridge] Packets=   361 | t=  7825.0 s | Lat=  50.045° | Lon=   63.995° | Alt=  891.31 km | Vel=  7.413 km/s | Drag= 2.998e-06 N | Density= 8.198e-15 kg/m³ | Temp= 1104.05 K
[bridge] Packets=   371 | t=  8046.0 s | Lat=  47.179° | Lon=   82.222° | Alt=  864.08 km | Vel=  7.441 km/s | Drag= 4.597e-06 N | Density= 8.878e-15 kg/m³ | Temp= 1076.52 K
[bridge] Packets=   381 | t=  8250.0 s | Lat=  41.977° | Lon=   96.733° | Alt=  840.60 km | Vel=  7.466 km/s | Drag= 6.109e-06 N | Density= 9.581e-15 kg/m³ | Temp= 1051.25 K
[bridge] Packets=   391 | t=  8469.0 s | Lat=  34.509° | Lon=  109.361° | Alt=  818.63 km | Vel=  7.489 km/s | Drag= 7.641e-06 N | Density= 1.037e-14 kg/m³ | Temp= 1025.77 K
[bridge] Packets=   401 | t=  8706.0 s | Lat=  24.947° | Lon=  120.470° | Alt=  799.56 km | Vel=  7.510 km/s | Drag= 8.930e-06 N | Density= 1.112e-14 kg/m³ | Temp= 1001.23 K
[bridge] Packets=   411 | t=  8969.0 s | Lat=  13.301° | Lon=  130.776° | Alt=  785.55 km | Vel=  7.526 km/s | Drag= 9.486e-06 N | Density= 1.159e-14 kg/m³ | Temp=  978.69 K
[bridge] Packets=   421 | t=  9237.0 s | Lat=   0.927° | Lon=  140.207° | Alt=  780.05 km | Vel=  7.532 km/s | Drag= 8.787e-06 N | Density= 1.140e-14 kg/m³ | Temp=  961.34 K
[bridge] Packets=   431 | t=  9508.0 s | Lat= -11.572° | Lon=  149.635° | Alt=  783.89 km | Vel=  7.528 km/s | Drag= 7.962e-06 N | Density= 1.049e-14 kg/m³ | Temp=  948.90 K
[bridge] Packets=   441 | t=  9728.0 s | Lat= -21.434° | Lon=  157.952° | Alt=  793.76 km | Vel=  7.517 km/s | Drag= 7.081e-06 N | Density= 9.411e-15 kg/m³ | Temp=  942.30 K
[bridge] Packets=   451 | t=  9922.0 s | Lat= -29.635° | Lon=  166.311° | Alt=  807.10 km | Vel=  7.502 km/s | Drag= 6.391e-06 N | Density= 8.441e-15 kg/m³ | Temp=  939.95 K
